nm	musp[cm-1]	musp_std[cm-1]
582.0	5.533	0.0603264780226503
584.0	5.531000000000001	0.0500333222296235
586.0	5.507	0.0520159045003319
588.0	5.464	0.052099856638271
590.0	5.472	0.0522857769296373
592.0	5.429	0.0519187399265002
594.0	5.436	0.0509705797494987
596.0	5.427999999999999	0.0513138491161119
598.0	5.392	0.0578633980985056
600.0	5.377	0.0562081668860616
602.0	5.381	0.0564507870452191
604.0	5.369000000000001	0.0521034109449544
606.0	5.333	0.0558591703624413
608.0	5.323	0.054937899846155
610.0	5.319000000000001	0.0536955293906598
612.0	5.313	0.0542349711788017
614.0	5.28	0.0531540969699549
616.0	5.271	0.0510032678691604
618.0	5.247000000000001	0.0558704409579832
620.0	5.239000000000001	0.0495904212176425
622.0	5.222	0.0468923116180988
624.0	5.21	0.0470919772465295
626.0	5.205	0.046415461451206
628.0	5.199	0.0431460339650539
630.0	5.189	0.0431245683463813
632.0	5.1770000000000005	0.0490776658364128
634.0	5.181	0.0468783558469533
636.0	5.140000000000001	0.0563614875952598
638.0	5.125	0.0493108056672728
640.0	5.109	0.0488401271977393
642.0	5.084	0.0509315687109479
644.0	5.066000000000001	0.0487715764217918
646.0	5.04	0.0533717454265509
648.0	5.034	0.0550958760303849
650.0	5.031	0.0490623186479309
652.0	5.016	0.0435226633171984
654.0	5.004	0.0475809900830566
656.0	4.991	0.0486780808532501
658.0	4.976	0.0532749680640188
660.0	4.965	0.0542752472968646
662.0	4.95	0.0494660377318506
664.0	4.925	0.0498481645216033
666.0	4.924	0.0504823646019325
668.0	4.8870000000000005	0.0479855945461823
670.0	4.883	0.0473406358477484
672.0	4.874	0.0444549987468255
674.0	4.852	0.0467272094048577
676.0	4.83	0.0512779884430485
678.0	4.814	0.0453597417633688
680.0	4.808	0.0447263283139186
682.0	4.803	0.0463680924774786
684.0	4.796	0.0479199435272447
686.0	4.763	0.0467570553202638
688.0	4.757	0.049484004149489
690.0	4.7410000000000005	0.0520213631330652
692.0	4.734999999999999	0.0525451011448353
694.0	4.714	0.0537437909132615
696.0	4.69	0.0590889682837628
698.0	4.69	0.0525923056851851
700.0	4.668	0.0510598777036441
702.0	4.641	0.0568545903550841
704.0	4.6370000000000005	0.0522205673496656
706.0	4.627	0.0516887646888734
708.0	4.616	0.0427146720679971
710.0	4.599	0.0489829902449138
712.0	4.587	0.0523577437761916
714.0	4.584	0.0561455339956288
716.0	4.573	0.0507727933366863
718.0	4.558	0.0557494394590654
720.0	4.5440000000000005	0.0589708025683522
722.0	4.529	0.0579002974469428
724.0	4.502	0.0632884831447667
726.0	4.482	0.0603927475001532
728.0	4.482	0.0575920090478951
730.0	4.455	0.0512315007262784
732.0	4.452	0.0468709813092162
734.0	4.449	0.0486790953180894
736.0	4.443	0.0505019251558239
738.0	4.424	0.0470691637151063
740.0	4.41	0.0457742717103972
742.0	4.407	0.0470321665603234
