nm	musp[cm-1]	musp_std[cm-1]
1088.0	4.696	0.8657684804428926
1090.0	4.709	0.8655690627957634
1092.0	4.713	0.8634756639432417
1094.0	4.708	0.8581827627731682
1096.0	4.729	0.858312685835801
1098.0	4.724	0.858438116581504
1100.0	4.714	0.8546077433897544
1102.0	4.725	0.8559715727366966
1104.0	4.74	0.8623268264153422
1106.0	4.746	0.8625847462391416
1108.0	4.739	0.8623750294147116
1110.0	4.731	0.8572647861543404
1112.0	4.744	0.8534161128830383
1114.0	4.744	0.8553949199848
1116.0	4.742	0.8568780687421975
1118.0	4.76	0.8523719845231894
1120.0	4.752	0.8582006297991479
1122.0	4.7620000000000005	0.8567607960967841
1124.0	4.76	0.8579787617159038
1126.0	4.768	0.854536145924418
1128.0	4.757	0.8524365078995619
1130.0	4.757	0.8565988011740615
1132.0	4.763	0.8548743897334987
1134.0	4.758	0.8511806760082588
1136.0	4.739	0.8442640450580483
1138.0	4.757	0.8504396829411172
1140.0	4.745	0.8447284171646127
1142.0	4.736000000000001	0.8427546250390391
1144.0	4.732	0.8478123627720558
1146.0	4.708	0.8458867069458262
1148.0	4.709	0.8412711281811063
1150.0	4.705	0.8374875713100257
1152.0	4.694999999999999	0.8417858588137279
1154.0	4.7010000000000005	0.8373037562598852
1156.0	4.688	0.83621515041153
1158.0	4.69	0.8334759877898237
1160.0	4.687	0.8389279902587029
1162.0	4.671	0.8299886359477877
1164.0	4.67	0.8336223646913393
1166.0	4.666	0.8280337859153357
1168.0	4.663	0.8334934512840119
1170.0	4.657	0.8317326998204516
1172.0	4.6610000000000005	0.8320061134628194
1174.0	4.667	0.8288651917970977
1176.0	4.654	0.8322833978405357
1178.0	4.656000000000001	0.8259602866129392
1180.0	4.65	0.827944039976938
1182.0	4.653	0.8291504055729142
1184.0	4.6450000000000005	0.8258331520723351
1186.0	4.635	0.8203206389073019
1188.0	4.654	0.8300312057200837
1190.0	4.658	0.8295746493025399
1192.0	4.638999999999999	0.8230941622925048
1194.0	4.633	0.8179688182652937
1196.0	4.607	0.8165429838314971
1198.0	4.616	0.8148041043067111
1200.0	4.618	0.8187529059415022
1202.0	4.608	0.8180128285389667
1204.0	4.611	0.817683056108486
1206.0	4.609	0.8177125879813822
1208.0	4.622	0.8171006254426473
