nm,mua[cm-1],mua_std[cm-1],mus[cm-1],mus_std[cm-1],mus_fit[cm-1],musp[cm-1],musp_std[cm-1],assumed_g
550.0,1.968,0.02562046375976255,242.2000000000267,66.97130896503953,489.267664877876,0.048440000000000004,0.013394261793006429,0.9998
552.0,1.8090000000000002,0.017682382946499754,379.9500000000419,180.17102658590576,482.7387321232155,0.07599,0.03603420531717719,0.9998
554.0,1.6995,0.011155155758661557,344.62500000003797,58.02103605590599,476.2969233826173,0.068925,0.01160420721117992,0.9998
556.0,1.6059999999999999,0.024225134527121637,370.65000000004085,84.93786324276404,469.9410760474107,0.07413,0.01698757264855094,0.9998
558.0,1.5539999999999998,0.036165130535733815,204.22500000002248,150.29412737881853,463.6700430231212,0.040845,0.0300588254757604,0.9998
560.0,1.53,0.013499629624548903,345.55000000003804,138.23992623411738,457.48269252244154,0.06910999999999999,0.02764798524682042,0.9998
562.0,1.557,0.011728408057172832,360.60000000003964,112.98832043870004,451.37790786097094,0.07211999999999999,0.02259766408773752,0.9998
564.0,1.617,0.008000000000000007,144.98945000001598,144.76055000001597,445.3545872556759,0.028997890000000002,0.028952110000000003,0.9998
566.0,1.6769999999999998,0.023133002452538187,247.40000000002726,71.72504986250557,439.41164362604195,0.04948,0.014345009972499531,0.9998
568.0,1.8179999999999998,0.03682778454218658,155.20000000001707,125.91807634768305,433.54800439787994,0.031039999999999998,0.02518361526953384,0.9998
