nm	mua[cm-1]
1786.0360360360362	8.201078435177656
1788.2882882882884	8.16519026169592
1790.5405405405406	8.129504010661165
1792.7927927927929	8.094018294119111
1795.045045045045	8.058731735382667
1797.2972972972973	8.023642968926486
1799.5495495495495	7.98875064028263
1801.801801801802	7.954053405937346
1804.0540540540542	7.919549933228938
1806.3063063063064	7.885238900246694
1808.5585585585586	7.851118995730904
1810.8108108108108	7.81718891897392
1813.063063063063	7.7834473797222605
1815.3153153153153	7.749893098079738
1817.5675675675677	7.716524804411604
1819.81981981982	7.683341239249709
1822.0720720720722	7.650341153198635
1824.3243243243244	7.617523306842829
1826.5765765765766	7.584886470654691
1828.8288288288288	7.552429424903635
1831.081081081081	7.52015095956608
1833.3333333333335	7.488049874236394
1835.5855855855857	7.456124978038757
1837.837837837838	7.424375089539926
1840.0900900900901	7.392799036662926
1842.3423423423424	7.361395656601619
1844.5945945945946	7.330163795736161
1846.8468468468468	7.299102309549335
1849.0990990990992	7.2682100625437345
1851.3513513513515	7.2374859281598285
1853.6036036036037	7.206928788694827
1855.855855855856	7.176537535222419
1858.1081081081081	7.1463110675133095
1860.3603603603603	7.11624829395659
1862.6126126126126	7.0863481314818975
1864.864864864865	7.056609505482371
1867.1171171171172	7.027031349738421
1869.3693693693695	6.997612606342234
1871.6216216216217	6.9683522256230725
1873.873873873874	6.939249166073342
1876.126126126126	6.910302394275387
1878.3783783783783	6.881510884829046
1880.6306306306308	6.852873620279934
1882.882882882883	6.824389591048468
1885.1351351351352	6.796057795359574
1887.3873873873874	6.767877239173141
1889.6396396396397	6.739846936115163
1891.8918918918919	6.711965907409569
1894.1441441441443	6.684233181810748
1896.3963963963965	6.656647795536758
1898.6486486486488	6.6292087922031815
1900.900900900901	6.601915222757673
1903.1531531531532	6.574766145415145
1905.4054054054054	6.547760625593614
1907.6576576576576	6.520897735850671
1909.90990990991	6.494176555820605
1912.1621621621623	6.467596172152154
1914.4144144144145	6.4411556784468464
1916.6666666666667	6.414854175197995
1918.918918918919	6.388690769730272
1921.1711711711712	6.362664576139897
1923.4234234234234	6.336774715235405
1925.6756756756758	6.311020314479012
1927.927927927928	6.285400507928569
1930.1801801801803	6.259914436180053
1932.4324324324325	6.234561246310675
1934.6846846846847	6.209340091822505
1936.936936936937	6.184250132586689
1939.1891891891892	6.159290534788178
1941.4414414414416	6.1344604708710335
1943.6936936936938	6.109759119484253
1945.945945945946	6.085185665428122
1948.1981981981983	6.060739299601099
1950.4504504504505	6.036419218947226
1952.7027027027027	6.012224626404036
1954.954954954955	5.988154730850981
1957.2072072072074	5.964208747058361
1959.4594594594596	5.9403858956367515
1961.7117117117118	5.91668540298691
1963.963963963964	5.893106501250185
1966.2162162162163	5.869648428259401
1968.4684684684685	5.846310427490213
1970.7207207207207	5.823091748012942
1972.9729729729731	5.799991644444864
1975.2252252252254	5.777009376902978
1977.4774774774776	5.754144210957205
1979.7297297297298	5.731395417584056
1981.981981981982	5.708762273120747
1984.2342342342342	5.686244059219736
1986.4864864864865	5.663840062803723
1988.738738738739	5.641549576021056
1990.9909909909911	5.619371896201588
1993.2432432432433	5.597306325812931
1995.4954954954956	5.575352172417152
1997.7477477477478	5.553508748627867
2000.0	5.531775372067752
2002.2522522522522	5.510151365326451
2004.5045045045047	5.488636055918893
2006.7567567567569	5.467228776244007
2009.009009009009	5.44592886354381
2011.2612612612613	5.4247356598629075
2013.5135135135135	5.403648512008359
2015.7657657657658	5.38266677150994
2018.018018018018	5.361789794580761
2020.2702702702704	5.34101694207827
2022.5225225225226	5.32034757946563
2024.7747747747749	5.299781076773433
2027.027027027027	5.279316808561807
2029.2792792792793	5.258954153882856
2031.5315315315315	5.238692496243463
2033.7837837837837	5.2185312235684425
2036.0360360360362	5.198469728164026
2038.2882882882884	5.178507406681714
2040.5405405405406	5.158643660082435
2042.7927927927929	5.138877893601061
2045.045045045045	5.119209516711247
2047.2972972972973	5.099637943090599
2049.5495495495497	5.080162590586161
2051.801801801802	5.060782881180238
2054.054054054054	5.041498240956514
2056.3063063063064	5.022308100066501
2058.5585585585586	5.003211892696293
2060.810810810811	4.984209057033632
2063.063063063063	4.965299035235269
2065.3153153153153	4.946481273394638
2067.5675675675675	4.927755221509818
2069.8198198198197	4.909120333451799
2072.072072072072	4.890576066933034
2074.324324324324	4.872121883476281
2076.5765765765764	4.853757248383737
2078.8288288288286	4.835481630706441
2081.0810810810813	4.817294503213976
2083.3333333333335	4.799195342364444
2085.5855855855857	4.781183628274693
2087.837837837838	4.7632588446908475
2090.09009009009	4.745420478959095
2092.3423423423424	4.727668021996728
2094.5945945945946	4.710000968263474
2096.8468468468473	4.6924188157330535
2099.0990990990995	4.674921065865043
2101.3513513513517	4.657507223576932
2103.603603603604	4.640176797216494
2105.855855855856	4.622929298534364
2108.1081081081084	4.60576424265689
2110.3603603603606	4.588681148059217
2112.612612612613	4.571679536538618
2114.864864864865	4.554758933188063
2117.1171171171172	4.537918866370036
2119.3693693693695	4.521158867690567
2121.6216216216217	4.504478471973525
2123.873873873874	4.487877217235115
2126.126126126126	4.471354644658624
2128.3783783783783	4.45491029856938
2130.6306306306305	4.438543726409944
2132.8828828828828	4.42225447871552
2135.135135135135	4.406042109089585
2137.387387387387	4.389906174179732
2139.6396396396394	4.37384623365374
2141.8918918918916	4.357861850175849
2144.1441441441443	4.341952589383236
2146.3963963963965	4.326118019862733
2148.6486486486488	4.310357713127707
2150.900900900901	4.29467124359518
2153.153153153153	4.279058188563137
2155.4054054054054	4.263518128188038
