#--- Experiment --------------------------------------------------------------------------
#oxy_big1percentblood
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.4.2482   www.pyroscience.com
#PHY-0625-PCL
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:21490196 UiD:243B1F075D64A73F Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SC7-523-197 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	1 ms	20% (C)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	Fixed Temperature ('C)	28.800000	2	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	10/07/2025	31/12/2000	19.737	52.300	0.804000	0.122000	4000	-0.056000	0.969000	0.584000	0.000000	-0.000303	0.000000	0.000000	fixed f	1020.290	27.200	100.000	20.000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A Int. T1] - Fixed Temperature
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (hPa) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Fixed Temp (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
11-07-2025	15:55:06.004	33.565	197.367	20.052	171	-1	OK	11-07-2025	15:55:06.004	33.565	28.800	OK	11-07-2025	15:55:06.004	33.565	1017	OK
11-07-2025	15:55:06.505	34.067	197.801	20.028	173	-1	OK	11-07-2025	15:55:06.505	34.067	28.800	OK	11-07-2025	15:55:06.505	34.067	1017	OK
11-07-2025	15:55:07.008	34.569	197.584	20.040	174	0	OK	11-07-2025	15:55:07.008	34.569	28.800	OK	11-07-2025	15:55:07.008	34.569	1017	OK
11-07-2025	15:55:07.507	35.069	196.718	20.088	175	0	OK	11-07-2025	15:55:07.507	35.069	28.800	OK	11-07-2025	15:55:07.507	35.069	1017	OK
11-07-2025	15:55:08.010	35.572	196.934	20.076	176	0	OK	11-07-2025	15:55:08.010	35.572	28.800	OK	11-07-2025	15:55:08.010	35.572	1017	OK
11-07-2025	15:55:08.508	36.070	197.349	20.053	178	-1	OK	11-07-2025	15:55:08.508	36.070	28.800	OK	11-07-2025	15:55:08.508	36.070	1017	OK
11-07-2025	15:55:09.011	36.573	196.862	20.080	178	0	OK	11-07-2025	15:55:09.011	36.573	28.800	OK	11-07-2025	15:55:09.011	36.573	1017	OK
11-07-2025	15:55:09.507	37.069	198.200	20.006	179	0	OK	11-07-2025	15:55:09.507	37.069	28.800	OK	11-07-2025	15:55:09.507	37.069	1017	OK
11-07-2025	15:55:10.010	37.572	196.503	20.100	180	0	OK	11-07-2025	15:55:10.010	37.572	28.800	OK	11-07-2025	15:55:10.010	37.572	1017	OK
11-07-2025	15:55:10.509	38.070	196.916	20.077	180	0	OK	11-07-2025	15:55:10.509	38.070	28.800	OK	11-07-2025	15:55:10.509	38.070	1017	OK
11-07-2025	15:55:11.012	38.574	197.313	20.055	180	0	OK	11-07-2025	15:55:11.012	38.574	28.800	OK	11-07-2025	15:55:11.012	38.574	1017	OK
11-07-2025	15:55:11.510	39.072	196.664	20.091	180	0	OK	11-07-2025	15:55:11.510	39.072	28.800	OK	11-07-2025	15:55:11.510	39.072	1017	OK
11-07-2025	15:55:12.013	39.574	196.880	20.079	180	0	OK	11-07-2025	15:55:12.013	39.574	28.800	OK	11-07-2025	15:55:12.013	39.574	1017	OK
11-07-2025	15:55:12.510	40.072	196.197	20.117	181	0	OK	11-07-2025	15:55:12.510	40.072	28.800	OK	11-07-2025	15:55:12.510	40.072	1017	OK
11-07-2025	15:55:13.012	40.573	197.151	20.064	176	0	OK	11-07-2025	15:55:13.012	40.573	28.800	OK	11-07-2025	15:55:13.012	40.573	1017	OK
11-07-2025	15:55:13.509	41.070	198.073	20.013	175	0	OK	11-07-2025	15:55:13.509	41.070	28.800	OK	11-07-2025	15:55:13.509	41.070	1017	OK
11-07-2025	15:55:14.010	41.572	197.476	20.046	166	0	OK	11-07-2025	15:55:14.010	41.572	28.800	OK	11-07-2025	15:55:14.010	41.572	1017	OK
11-07-2025	15:55:14.510	42.072	198.200	20.006	160	0	OK	11-07-2025	15:55:14.510	42.072	28.800	OK	11-07-2025	15:55:14.510	42.072	1017	OK
11-07-2025	15:55:15.011	42.573	197.820	20.027	161	0	OK	11-07-2025	15:55:15.011	42.573	28.800	OK	11-07-2025	15:55:15.011	42.573	1017	OK
11-07-2025	15:55:15.513	43.075	197.133	20.065	162	0	OK	11-07-2025	15:55:15.513	43.075	28.800	OK	11-07-2025	15:55:15.513	43.075	1017	OK
11-07-2025	15:55:16.014	43.576	196.539	20.098	163	0	OK	11-07-2025	15:55:16.014	43.576	28.800	OK	11-07-2025	15:55:16.014	43.576	1017	OK
